Cloud,Humidity,Precip,Temp,Wind,Wbgt,class,alert color
1,30,0.0,93,7,80,1,Yellow
88,90,1.39,80,15,80,1,Yellow
91,90,0.0,66,8,64,0,Green
17,75,0.13,89,7,88,4,Black
47,71,0.12,89,9,85,3,Red
59,77,0.1,89,13,87,4,Black
23,60,0.02,93,8,87,4,Black
69,80,0.03,84,14,80,1,Yellow
2,8,0.0,111,5,86,3,Red
25,79,0.0,84,7,83,2,Orange
21,9,0.0,102,5,82,2,Orange
2,9,0.0,107,2,85,3,Red
6,13,0.0,109,2,88,4,Black
42,73,0.18,89,14,86,3,Red
5,9,0.0,113,7,88,4,Black
16,68,0.0,91,6,89,4,Black
67,63,0.15,93,8,87,4,Black
40,80,0.25,86,11,82,2,Orange
57,77,0.12,86,8,82,2,Orange
69,40,0.0,84,13,74,0,Green
94,87,0.02,71,8,68,0,Green
8,9,0.0,113,6,86,3,Red
2,11,0.0,105,6,85,3,Red
54,75,0.0,87,4,83,2,Orange
37,63,0.05,91,8,85,3,Red
9,15,0.0,102,6,81,1,Yellow
16,80,0.0,87,9,87,4,Black
5,8,0.0,114,6,89,4,Black
36,11,0.0,100,5,81,1,Yellow
6,9,0.0,111,7,85,3,Red
93,85,0.63,82,15,79,1,Yellow
86,90,0.0,66,2,64,0,Green
11,34,0.0,96,3,86,3,Red
61,80,0.17,89,12,88,4,Black
21,16,0.0,96,4,79,1,Yellow
28,80,0.0,86,5,85,3,Red
1,26,0.0,93,3,80,1,Yellow
72,74,0.0,71,3,68,0,Green
46,66,0.02,91,9,89,4,Black
43,80,0.0,86,11,82,2,Orange
6,9,0.0,113,6,86,3,Red
75,77,0.22,86,5,82,2,Orange
25,57,0.0,89,6,81,1,Yellow
3,11,0.0,105,8,82,2,Orange
3,14,0.0,107,2,88,4,Black
41,72,0.0,89,6,85,3,Red
49,80,0.0,82,3,81,1,Yellow
35,71,0.01,75,10,70,0,Green
51,71,0.0,80,6,75,0,Green
15,77,0.0,89,11,86,3,Red
4,8,0.0,111,3,86,3,Red
4,10,0.0,111,4,88,4,Black
3,24,0.0,80,5,65,0,Green
0,24,0.0,84,5,73,0,Green
5,8,0.0,111,2,85,3,Red
49,70,0.05,91,14,87,4,Black
2,33,0.0,89,3,78,1,Yellow
2,18,0.0,86,11,73,0,Green
5,26,0.0,80,10,69,0,Green
19,64,0.01,93,5,90,4,Black
29,14,0.0,102,4,79,1,Yellow
5,11,0.0,98,7,75,0,Green
6,10,0.0,109,5,85,3,Red
5,7,0.0,111,4,84,2,Orange
6,60,0.0,93,5,89,4,Black
6,12,0.0,107,4,85,3,Red
60,77,0.2,86,8,86,3,Red
4,7,0.0,113,3,86,3,Red
29,48,0.0,84,5,77,1,Yellow
19,71,0.0,82,11,79,1,Yellow
95,79,0.03,75,16,71,0,Green
60,79,0.17,89,12,88,4,Black
33,78,0.0,87,3,85,3,Red
97,81,0.1,71,6,69,0,Green
81,72,0.07,91,12,87,4,Black
3,11,0.0,107,7,87,4,Black
96,91,0.02,75,10,74,0,Green
83,76,0.0,71,13,69,0,Green
7,13,0.0,107,3,82,2,Orange
17,73,0.0,89,9,89,4,Black
6,13,0.0,98,12,79,1,Yellow
50,65,0.0,82,4,79,1,Yellow
40,68,0.0,91,5,88,4,Black
3,8,0.0,109,6,83,2,Orange
87,85,0.56,84,18,82,2,Orange
97,90,0.03,69,7,67,0,Green
53,80,0.09,87,12,86,3,Red
97,90,0.05,71,4,70,0,Green
2,26,0.0,98,2,86,3,Red
9,56,0.03,93,5,88,4,Black
60,91,0.3,82,5,81,1,Yellow
3,17,0.0,86,4,71,0,Green
11,12,0.0,102,2,78,1,Yellow
95,100,0.01,64,6,64,0,Green
74,82,0.17,87,16,86,3,Red
24,82,0.01,80,2,78,1,Yellow
6,9,0.0,111,4,85,3,Red
8,12,0.0,87,4,69,0,Green
37,59,0.0,86,3,82,2,Orange
5,15,0.0,102,11,81,1,Yellow
35,61,0.0,89,9,84,2,Orange
40,74,0.05,89,13,89,4,Black
41,85,0.0,84,5,81,1,Yellow
36,70,0.0,91,6,87,4,Black
26,75,0.0,89,6,87,4,Black
62,73,0.32,89,13,87,4,Black
27,66,0.0,91,9,89,4,Black
9,32,0.0,75,6,66,0,Green
46,75,0.18,87,5,86,3,Red
47,62,0.07,89,9,86,3,Red
