Cloud,Humidity,Precip,Temp,Wind,Wbgt,class,alert color
0,27,0.0,89,7,75,0,Green
0,49,0.0,82,6,73,0,Green
3,7,0.0,96,5,74,0,Green
3,6,0.0,98,4,74,0,Green
0,10,0.0,93,8,72,0,Green
0,27,0.0,89,7,75,0,Green
3,7,0.0,95,2,73,0,Green
0,11,0.0,93,12,73,0,Green
0,12,0.0,91,12,71,0,Green
4,6,0.0,102,8,77,1,Yellow
2,50,0.0,77,4,69,0,Green
2,25,0.0,91,5,75,0,Green
2,20,0.0,87,9,71,0,Green
0,44,0.0,80,4,71,0,Green
0,65,0.0,71,16,65,0,Green
0,52,0.0,77,7,70,0,Green
3,28,0.0,91,5,76,0,Green
4,29,0.0,87,7,74,0,Green
0,34,0.0,86,5,74,0,Green
4,32,0.0,89,6,76,0,Green
0,68,0.0,68,9,64,0,Green
3,31,0.0,89,2,75,0,Green
0,28,0.0,89,7,75,0,Green
3,29,0.0,89,3,75,0,Green
0,27,0.0,89,7,75,0,Green
2,25,0.0,91,4,76,0,Green
3,30,0.0,91,3,77,1,Yellow
2,20,0.0,93,5,75,0,Green
0,39,0.0,80,5,69,0,Green
5,6,0.0,109,3,82,2,Orange
2,7,0.0,98,3,75,0,Green
1,25,0.0,93,6,77,1,Yellow
0,28,0.0,89,7,75,0,Green
5,25,0.0,91,6,75,0,Green
7,8,0.0,104,9,80,1,Yellow
0,9,0.0,104,4,81,1,Yellow
3,16,0.0,95,3,77,1,Yellow
6,16,0.0,86,6,69,0,Green
22,68,0.0,73,8,68,0,Green
2,31,0.0,78,3,67,0,Green
4,17,0.0,86,8,70,0,Green
1,21,0.0,82,2,68,0,Green
1,20,0.0,84,2,68,0,Green
0,41,0.0,82,3,72,0,Green
1,53,0.0,75,7,69,0,Green
1,53,0.0,77,7,70,0,Green
1,55,0.0,75,8,69,0,Green
0,45,0.0,80,8,70,0,Green
0,36,0.0,86,7,74,0,Green
2,36,0.0,86,6,74,0,Green
0,52,0.0,78,5,71,0,Green
37,57,0.0,62,5,57,0,Green
9,60,0.0,60,8,56,0,Green
50,64,0.0,57,6,54,0,Green
9,23,0.0,66,14,55,0,Green
18,56,0.0,64,8,58,0,Green
9,40,0.0,68,10,59,0,Green
6,41,0.0,66,11,59,0,Green
0,38,0.0,66,12,58,0,Green
0,22,0.0,78,9,65,0,Green
16,19,0.0,62,9,51,0,Green
38,56,0.0,82,11,75,0,Green
62,63,0.0,82,9,76,0,Green
49,60,0.0,82,12,75,0,Green
84,64,0.0,77,2,71,0,Green
62,63,0.0,82,9,76,0,Green
74,75,0.0,64,4,60,0,Green
73,72,0.0,64,3,61,0,Green
77,75,0.0,64,3,61,0,Green
74,70,0.0,66,2,61,0,Green
74,65,0.0,68,2,63,0,Green
77,73,0.0,66,2,62,0,Green
89,90,0.04,64,9,62,0,Green
46,70,0.0,69,2,65,0,Green
75,78,0.0,64,3,62,0,Green
89,90,0.04,69,12,68,0,Green
72,87,0.0,73,13,70,0,Green
91,90,0.02,64,6,63,0,Green
90,90,0.05,66,6,64,0,Green
90,93,0.02,64,6,63,0,Green
100,90,0.02,66,9,64,0,Green
100,90,0.05,64,4,62,0,Green
89,90,0.01,69,9,68,0,Green
89,93,0.0,64,8,63,0,Green
100,93,0.05,66,8,64,0,Green
68,81,0.0,68,9,66,0,Green
100,96,0.16,59,5,59,0,Green
77,78,0.01,68,8,65,0,Green
80,79,0.01,73,6,69,0,Green
99,84,0.0,71,6,68,0,Green
100,93,0.1,64,7,63,0,Green
88,87,0.01,66,8,64,0,Green
91,90,0.0,66,8,65,0,Green
67,81,0.03,73,9,70,0,Green
79,87,0.01,71,8,68,0,Green
69,87,0.01,73,7,72,0,Green
76,84,0.08,73,9,70,0,Green
100,79,0.14,73,10,69,0,Green
69,87,0.01,73,7,72,0,Green
100,97,0.19,69,11,69,0,Green
100,90,0.05,71,11,70,0,Green
100,97,0.03,69,9,69,0,Green
100,93,0.05,68,8,67,0,Green
99,90,0.03,71,7,69,0,Green
93,90,0.12,71,6,69,0,Green
86,90,0.05,71,4,70,0,Green
50,76,0.0,71,13,68,0,Green
37,64,0.0,77,9,71,0,Green
80,76,0.0,73,8,69,0,Green
64,66,0.0,75,9,69,0,Green
1,39,0.0,80,5,70,0,Green
1,39,0.0,80,5,70,0,Green
7,68,0.0,69,10,65,0,Green
19,79,0.0,77,6,74,0,Green
48,76,0.0,77,4,74,0,Green
100,90,0.04,71,8,70,0,Green
100,100,0.08,68,8,68,0,Green
23,72,0.0,80,3,76,0,Green
21,71,0.0,80,5,75,0,Green
41,84,0.0,75,5,72,0,Green
91,87,0.18,69,3,67,0,Green
19,72,0.02,82,6,78,1,Yellow
24,72,0.0,82,5,78,1,Yellow
25,67,0.01,82,3,76,0,Green
43,76,0.02,78,2,75,0,Green
24,69,0.0,80,2,76,0,Green
35,67,0.01,82,4,77,1,Yellow
35,72,0.0,82,3,78,1,Yellow
38,76,0.16,80,2,76,0,Green
20,76,0.0,78,4,75,0,Green
23,74,0.02,82,3,77,1,Yellow
28,67,0.02,82,2,77,1,Yellow
31,76,0.0,77,5,74,0,Green
13,67,0.0,82,10,77,1,Yellow
31,69,0.04,80,5,76,0,Green
32,69,0.0,82,4,78,1,Yellow
9,82,0.0,80,8,77,1,Yellow
34,61,0.0,86,8,79,1,Yellow
35,70,0.0,86,7,81,1,Yellow
40,59,0.0,84,6,78,1,Yellow
46,63,0.07,86,5,79,1,Yellow
28,69,0.0,77,6,72,0,Green
74,74,0.01,75,4,70,0,Green
37,54,0.0,80,4,73,0,Green
66,72,0.0,80,6,76,0,Green
72,87,0.03,71,3,68,0,Green
39,59,0.0,89,8,81,1,Yellow
43,70,0.06,86,5,81,1,Yellow
14,66,0.06,89,7,84,2,Orange
68,79,0.01,84,5,81,1,Yellow
33,75,0.04,86,5,82,2,Orange
43,75,0.06,87,5,83,2,Orange
36,70,0.0,89,6,84,2,Orange
33,77,0.0,87,5,84,2,Orange
58,75,0.04,87,6,83,2,Orange
41,72,0.01,89,5,85,3,Red
54,75,0.0,87,4,83,2,Orange
43,72,0.06,89,6,84,2,Orange
54,75,0.0,87,4,83,2,Orange
22,80,0.0,86,8,83,2,Orange
14,75,0.0,87,9,83,2,Orange
30,80,0.01,86,7,83,2,Orange
6,77,0.0,87,10,84,2,Orange
25,66,0.05,91,8,84,2,Orange
14,77,0.02,87,7,84,2,Orange
28,68,0.0,89,3,83,2,Orange
39,77,0.16,86,5,82,2,Orange
32,72,0.0,89,6,85,3,Red
34,75,0.0,89,6,84,2,Orange
24,74,0.0,82,10,78,1,Yellow
41,77,0.0,82,10,78,1,Yellow
42,72,0.0,84,6,79,1,Yellow
28,75,0.03,87,6,83,2,Orange
25,75,0.01,87,5,83,2,Orange
25,72,0.01,89,5,84,2,Orange
26,64,0.0,91,4,84,2,Orange
25,75,0.01,87,7,83,2,Orange
30,75,0.0,87,6,83,2,Orange
72,77,0.22,86,5,82,2,Orange
63,82,0.24,84,4,82,2,Orange
30,70,0.0,87,6,82,2,Orange
6,15,0.0,91,7,72,0,Green
6,26,0.0,93,4,78,1,Yellow
1,23,0.0,95,5,78,1,Yellow
0,37,0.0,91,4,78,1,Yellow
23,36,0.0,95,5,82,2,Orange
29,37,0.0,89,5,76,0,Green
1,54,0.0,89,9,80,1,Yellow
50,63,0.0,86,6,80,1,Yellow
1,54,0.0,89,7,80,1,Yellow
1,51,0.0,86,4,77,1,Yellow
1,33,0.0,91,4,77,1,Yellow
4,23,0.0,84,3,69,0,Green
7,50,0.0,86,4,78,1,Yellow
4,53,0.0,84,4,77,1,Yellow
11,53,0.0,84,4,77,1,Yellow
11,53,0.0,84,4,77,1,Yellow
0,53,0.0,86,4,77,1,Yellow
6,57,0.0,84,3,77,1,Yellow
8,61,0.0,84,6,77,1,Yellow
7,61,0.0,84,6,77,1,Yellow
11,57,0.0,82,4,75,0,Green
30,63,0.0,80,5,75,0,Green
12,11,0.0,107,4,81,1,Yellow
8,13,0.0,100,6,77,1,Yellow
22,23,0.0,75,7,61,0,Green
5,12,0.0,105,5,82,2,Orange
7,13,0.0,95,9,73,0,Green
6,15,0.0,89,10,69,0,Green
9,15,0.0,95,7,73,0,Green
22,17,0.0,91,5,72,0,Green
9,10,0.0,100,5,77,1,Yellow
8,9,0.0,105,5,81,1,Yellow
7,9,0.0,107,8,81,1,Yellow
60,16,0.0,91,7,71,0,Green
6,15,0.0,96,5,75,0,Green
6,13,0.0,102,5,78,1,Yellow
6,14,0.0,102,4,78,1,Yellow
5,14,0.0,107,6,82,2,Orange
7,16,0.0,93,9,73,0,Green
8,22,0.0,98,5,80,1,Yellow
7,12,0.0,102,6,80,1,Yellow
8,9,0.0,105,5,81,1,Yellow
11,11,0.0,105,4,80,1,Yellow
10,11,0.0,107,3,81,1,Yellow
8,11,0.0,105,3,80,1,Yellow
11,11,0.0,105,3,80,1,Yellow
6,12,0.0,102,3,78,1,Yellow
7,13,0.0,102,5,78,1,Yellow
8,15,0.0,91,9,71,0,Green
8,15,0.0,95,9,73,0,Green
8,16,0.0,89,8,69,0,Green
41,14,0.0,95,8,73,0,Green
6,15,0.0,100,9,79,1,Yellow
8,16,0.0,86,8,68,0,Green
6,17,0.0,86,11,69,0,Green
20,20,0.0,86,4,70,0,Green
19,24,0.0,78,7,64,0,Green
4,18,0.0,89,5,71,0,Green
48,17,0.0,86,4,68,0,Green
11,14,0.0,91,4,71,0,Green
36,25,0.0,80,9,65,0,Green
7,17,0.0,86,4,69,0,Green
21,19,0.0,86,7,69,0,Green
11,16,0.0,86,8,68,0,Green
63,20,0.0,80,7,64,0,Green
18,17,0.0,86,5,69,0,Green
15,18,0.0,91,4,72,0,Green
15,18,0.0,91,4,72,0,Green
51,20,0.0,86,5,70,0,Green
17,20,0.0,82,5,66,0,Green
24,16,0.0,89,4,71,0,Green
47,19,0.0,91,5,72,0,Green
22,14,0.0,84,9,66,0,Green
20,12,0.0,100,6,78,1,Yellow
19,13,0.0,95,4,74,0,Green
25,12,0.0,93,4,73,0,Green
26,14,0.0,89,5,70,0,Green
27,17,0.0,89,5,71,0,Green
25,15,0.0,87,9,69,0,Green
57,16,0.0,84,9,66,0,Green
13,12,0.0,86,15,66,0,Green
41,16,0.0,84,9,67,0,Green
10,13,0.0,86,9,67,0,Green
10,25,0.0,78,12,65,0,Green
6,26,0.0,80,13,66,0,Green
5,19,0.0,80,10,65,0,Green
6,18,0.0,80,16,64,0,Green
6,9,0.0,102,9,77,1,Yellow
8,7,0.0,95,9,72,0,Green
2,15,0.0,82,4,65,0,Green
2,13,0.0,84,3,66,0,Green
9,10,0.0,102,5,78,1,Yellow
3,13,0.0,84,5,65,0,Green
12,14,0.0,84,8,66,0,Green
5,7,0.0,89,4,68,0,Green
14,16,0.0,86,8,68,0,Green
4,12,0.0,95,10,74,0,Green
7,11,0.0,93,11,71,0,Green
4,9,0.0,102,7,78,1,Yellow
4,12,0.0,82,9,63,0,Green
2,15,0.0,82,4,65,0,Green
27,79,0.0,69,8,67,0,Green
6,9,0.0,105,3,81,1,Yellow
0,11,0.0,100,5,78,1,Yellow
4,13,0.0,102,4,81,1,Yellow
27,79,0.0,69,8,67,0,Green
3,9,0.0,107,5,82,2,Orange
0,12,0.0,100,10,77,1,Yellow
0,13,0.0,102,6,80,1,Yellow
0,31,0.0,86,6,73,0,Green
0,54,0.0,77,5,70,0,Green
2,8,0.0,95,4,72,0,Green
1,9,0.0,93,4,72,0,Green
0,13,0.0,89,8,70,0,Green
0,31,0.0,86,6,73,0,Green
4,8,0.0,93,2,72,0,Green
0,12,0.0,89,12,70,0,Green
0,14,0.0,87,12,69,0,Green
5,7,0.0,98,7,75,0,Green
2,55,0.0,73,4,66,0,Green
3,27,0.0,89,4,75,0,Green
1,24,0.0,84,7,69,0,Green
0,47,0.0,78,2,70,0,Green
0,71,0.0,68,14,64,0,Green
0,58,0.0,75,6,69,0,Green
3,33,0.0,87,5,75,0,Green
5,33,0.0,86,6,74,0,Green
0,37,0.0,84,4,72,0,Green
5,36,0.0,86,5,75,0,Green
0,70,0.0,68,8,64,0,Green
2,34,0.0,86,2,74,0,Green
0,31,0.0,84,7,72,0,Green
2,30,0.0,87,2,74,0,Green
0,31,0.0,86,6,73,0,Green
4,29,0.0,89,3,75,0,Green
3,32,0.0,89,2,75,0,Green
3,22,0.0,91,5,75,0,Green
0,47,0.0,75,4,67,0,Green
5,8,0.0,105,3,81,1,Yellow
1,8,0.0,96,3,74,0,Green
2,31,0.0,91,5,76,0,Green
0,31,0.0,84,7,72,0,Green
3,28,0.0,89,5,75,0,Green
6,10,0.0,102,8,78,1,Yellow
0,11,0.0,100,5,78,1,Yellow
5,19,0.0,93,3,76,0,Green
6,20,0.0,84,6,68,0,Green
22,73,0.0,71,8,67,0,Green
2,37,0.0,75,3,64,0,Green
4,20,0.0,84,8,68,0,Green
2,23,0.0,80,2,66,0,Green
2,24,0.0,80,2,65,0,Green
0,45,0.0,78,2,70,0,Green
0,56,0.0,75,5,68,0,Green
0,58,0.0,75,5,68,0,Green
0,62,0.0,73,7,68,0,Green
0,47,0.0,78,7,70,0,Green
0,37,0.0,84,6,72,0,Green
1,40,0.0,84,5,73,0,Green
1,56,0.0,77,3,70,0,Green
37,58,0.0,60,5,55,0,Green
9,65,0.0,59,8,55,0,Green
50,67,0.0,57,3,53,0,Green
10,30,0.0,64,14,55,0,Green
6,58,0.0,62,5,57,0,Green
15,43,0.0,66,6,59,0,Green
11,42,0.0,66,7,59,0,Green
8,42,0.0,66,8,59,0,Green
0,25,0.0,77,9,64,0,Green
13,22,0.0,60,9,50,0,Green
39,71,0.0,78,11,73,0,Green
65,84,0.0,75,9,72,0,Green
19,84,0.0,73,12,70,0,Green
94,84,0.0,69,2,67,0,Green
65,84,0.0,75,9,72,0,Green
70,81,0.0,62,4,60,0,Green
67,81,0.0,62,3,59,0,Green
73,78,0.0,62,2,59,0,Green
69,78,0.0,62,2,59,0,Green
64,75,0.0,64,2,61,0,Green
71,78,0.0,64,2,60,0,Green
87,87,0.04,64,8,62,0,Green
32,78,0.0,66,2,63,0,Green
70,84,0.0,62,3,60,0,Green
94,93,0.04,68,12,67,0,Green
75,94,0.0,71,13,69,0,Green
94,97,0.02,62,6,61,0,Green
95,97,0.05,64,5,63,0,Green
85,97,0.02,64,6,63,0,Green
100,93,0.02,64,9,63,0,Green
100,90,0.05,64,4,62,0,Green
82,90,0.01,68,8,66,0,Green
90,97,0.0,62,8,61,0,Green
100,100,0.05,64,8,64,0,Green
78,81,0.0,68,9,64,0,Green
100,100,0.16,59,5,58,0,Green
76,81,0.01,68,8,64,0,Green
84,81,0.01,71,5,67,0,Green
99,87,0.0,69,6,67,0,Green
100,97,0.1,64,7,62,0,Green
90,90,0.01,64,8,63,0,Green
91,90,0.0,66,8,64,0,Green
76,94,0.03,69,9,68,0,Green
89,90,0.01,68,8,67,0,Green
88,94,0.01,71,7,70,0,Green
80,90,0.08,69,8,68,0,Green
100,87,0.14,69,10,67,0,Green
88,94,0.01,71,7,70,0,Green
100,97,0.19,68,10,66,0,Green
100,94,0.05,69,11,68,0,Green
100,100,0.03,68,9,68,0,Green
100,97,0.05,68,8,66,0,Green
99,90,0.03,69,7,68,0,Green
91,97,0.12,68,6,67,0,Green
83,97,0.05,69,4,69,0,Green
56,78,0.0,71,12,67,0,Green
30,68,0.0,75,7,69,0,Green
83,79,0.0,71,8,68,0,Green
53,76,0.0,71,8,67,0,Green
3,43,0.0,77,5,68,0,Green
2,43,0.0,77,5,68,0,Green
16,75,0.0,68,9,65,0,Green
28,85,0.0,75,5,73,0,Green
47,88,0.0,75,4,72,0,Green
100,97,0.04,69,9,68,0,Green
100,100,0.08,66,8,66,0,Green
25,85,0.0,75,3,73,0,Green
21,85,0.0,75,5,72,0,Green
46,94,0.0,71,4,70,0,Green
72,90,0.18,68,2,67,0,Green
22,77,0.01,80,5,76,0,Green
16,79,0.0,80,4,76,0,Green
35,74,0.0,80,3,75,0,Green
46,85,0.02,75,2,73,0,Green
30,79,0.0,78,1,75,0,Green
35,74,0.01,80,3,76,0,Green
37,79,0.0,80,3,76,0,Green
42,88,0.16,77,2,74,0,Green
36,88,0.0,75,4,73,0,Green
32,82,0.0,78,3,75,0,Green
41,77,0.0,80,3,75,0,Green
35,79,0.0,77,4,73,0,Green
11,74,0.0,80,7,76,0,Green
44,72,0.04,80,4,75,0,Green
27,77,0.0,80,3,75,0,Green
9,85,0.0,78,8,75,0,Green
30,70,0.0,82,5,77,1,Yellow
31,77,0.0,84,6,79,1,Yellow
35,67,0.0,82,4,76,0,Green
40,70,0.07,84,4,78,1,Yellow
24,76,0.0,73,5,70,0,Green
85,78,0.01,73,3,69,0,Green
42,60,0.0,78,3,72,0,Green
43,79,0.0,77,5,74,0,Green
73,90,0.03,69,2,68,0,Green
32,63,0.0,86,6,80,1,Yellow
36,77,0.06,84,4,79,1,Yellow
28,68,0.06,89,5,82,2,Orange
64,82,0.01,84,4,80,1,Yellow
36,82,0.04,84,5,81,1,Yellow
36,82,0.06,84,5,81,1,Yellow
36,75,0.0,86,6,82,2,Orange
42,80,0.0,86,4,83,2,Orange
60,80,0.04,86,5,82,2,Orange
43,75,0.01,87,5,83,2,Orange
54,75,0.0,86,3,82,2,Orange
36,82,0.06,84,5,81,1,Yellow
54,77,0.0,86,2,82,2,Orange
25,80,0.0,86,7,82,2,Orange
17,75,0.0,86,9,82,2,Orange
34,88,0.01,84,5,82,2,Orange
7,77,0.0,87,10,83,2,Orange
19,68,0.05,89,7,83,2,Orange
13,80,0.02,86,6,83,2,Orange
35,73,0.0,87,3,82,2,Orange
38,85,0.16,82,4,80,1,Yellow
32,77,0.0,86,6,82,2,Orange
34,75,0.0,87,6,83,2,Orange
5,76,0.0,82,9,77,1,Yellow
21,82,0.0,82,10,78,1,Yellow
18,76,0.0,82,5,77,1,Yellow
26,80,0.03,86,5,82,2,Orange
26,80,0.01,86,4,82,2,Orange
27,80,0.01,86,4,82,2,Orange
27,70,0.0,89,3,83,2,Orange
27,80,0.01,86,6,82,2,Orange
30,80,0.0,84,6,81,1,Yellow
69,80,0.22,84,4,81,1,Yellow
60,85,0.24,82,3,80,1,Yellow
25,75,0.0,86,5,82,2,Orange
42,57,0.0,73,3,70,0,Green
100,93,0.01,75,7,74,0,Green
100,96,0.01,73,7,73,0,Green
100,93,0.01,73,6,72,0,Green
99,87,0.04,75,7,73,0,Green
99,81,0.0,71,5,68,0,Green
97,81,0.01,77,13,74,0,Green
100,90,0.01,73,6,73,0,Green
99,87,0.06,75,7,73,0,Green
98,81,0.01,75,14,72,0,Green
99,93,0.01,66,7,65,0,Green
99,76,0.01,73,15,70,0,Green
96,81,0.02,75,12,72,0,Green
100,87,0.01,75,6,74,0,Green
100,90,0.02,75,6,74,0,Green
99,81,0.01,77,8,75,0,Green
100,93,0.01,75,6,75,0,Green
91,84,0.0,77,7,76,0,Green
100,90,0.01,77,7,75,0,Green
97,87,0.02,75,8,74,0,Green
91,84,0.0,77,7,76,0,Green
97,93,0.02,75,7,74,0,Green
98,90,0.01,75,9,75,0,Green
98,93,0.03,73,7,73,0,Green
98,87,0.02,73,8,72,0,Green
93,87,0.0,78,14,77,1,Yellow
96,90,0.02,77,14,76,0,Green
96,90,0.02,75,9,74,0,Green
97,93,0.07,73,10,72,0,Green
94,90,0.04,78,13,78,1,Yellow
94,90,0.0,77,12,77,1,Yellow
96,87,0.01,78,11,77,1,Yellow
98,82,1.51,84,15,81,1,Yellow
90,87,0.56,82,20,82,2,Orange
98,82,0.37,82,16,80,1,Yellow
95,90,1.39,80,15,79,1,Yellow
96,87,0.59,80,16,79,1,Yellow
91,85,0.99,82,18,81,1,Yellow
74,85,0.66,84,19,83,2,Orange
93,90,1.29,80,16,79,1,Yellow
47,74,0.02,86,22,83,2,Orange
83,74,0.06,82,17,79,1,Yellow
78,85,0.35,84,19,83,2,Orange
67,87,0.79,84,23,82,2,Orange
31,63,0.0,86,18,82,2,Orange
36,61,0.0,87,14,84,2,Orange
49,64,0.0,82,18,78,1,Yellow
36,51,0.0,86,13,81,1,Yellow
55,55,0.0,89,16,83,2,Orange
55,59,0.0,89,14,84,2,Orange
78,70,0.24,89,12,87,4,Black
52,67,0.02,89,15,86,3,Red
35,63,0.03,89,12,86,3,Red
36,75,0.08,89,15,88,4,Black
40,74,0.26,87,14,85,3,Red
61,80,0.17,89,12,88,4,Black
50,72,0.05,91,15,87,4,Black
63,75,0.12,89,14,88,4,Black
54,70,0.08,89,13,87,4,Black
34,72,0.09,89,15,88,4,Black
59,77,0.1,89,13,87,4,Black
74,82,0.17,87,16,86,3,Red
77,75,0.17,89,15,87,4,Black
35,75,0.03,89,15,86,3,Red
81,80,0.12,89,16,86,3,Red
78,70,0.07,91,13,87,4,Black
79,77,0.08,89,12,87,4,Black
61,68,0.11,89,12,86,3,Red
34,70,0.01,87,14,86,3,Red
41,75,0.1,89,14,87,4,Black
40,75,0.32,89,14,86,3,Red
2,18,0.0,93,2,78,1,Yellow
1,29,0.0,89,6,78,1,Yellow
0,26,0.0,89,4,78,1,Yellow
2,38,0.0,86,7,79,1,Yellow
44,41,0.0,91,3,84,2,Orange
5,42,0.0,82,9,75,0,Green
4,44,0.0,86,5,80,1,Yellow
1,44,0.0,84,10,76,0,Green
3,50,0.0,82,10,77,1,Yellow
12,42,0.0,82,12,76,0,Green
6,14,0.0,109,2,88,4,Black
6,13,0.0,107,4,87,4,Black
5,21,0.0,82,10,69,0,Green
2,9,0.0,109,6,87,4,Black
3,11,0.0,100,7,81,1,Yellow
6,16,0.0,95,7,79,1,Yellow
2,16,0.0,100,5,83,2,Orange
5,16,0.0,100,4,82,2,Orange
3,9,0.0,104,3,84,2,Orange
1,10,0.0,104,2,84,2,Orange
2,9,0.0,107,5,86,3,Red
2,15,0.0,91,4,76,0,Green
5,15,0.0,107,2,87,4,Black
1,12,0.0,107,4,86,3,Red
3,14,0.0,109,5,88,4,Black
2,11,0.0,109,4,87,4,Black
4,16,0.0,102,6,84,2,Orange
3,11,0.0,107,4,86,3,Red
3,10,0.0,105,5,85,3,Red
1,10,0.0,104,2,84,2,Orange
3,14,0.0,107,2,88,4,Black
4,14,0.0,109,2,88,4,Black
4,14,0.0,109,2,89,4,Black
3,14,0.0,109,2,89,4,Black
4,13,0.0,109,4,88,4,Black
3,12,0.0,107,5,86,3,Red
6,16,0.0,100,7,82,2,Orange
4,17,0.0,102,5,85,3,Red
7,16,0.0,98,6,80,1,Yellow
18,13,0.0,102,9,83,2,Orange
2,16,0.0,93,2,78,1,Yellow
1,17,0.0,95,3,79,1,Yellow
10,18,0.0,89,4,74,0,Green
53,25,0.0,80,9,68,0,Green
2,24,0.0,89,5,77,1,Yellow
10,14,0.0,86,6,71,0,Green
6,13,0.0,93,7,75,0,Green
8,19,0.0,89,4,75,0,Green
3,17,0.0,95,2,79,1,Yellow
1,17,0.0,93,5,78,1,Yellow
8,25,0.0,80,5,69,0,Green
6,17,0.0,86,3,72,0,Green
6,17,0.0,86,3,72,0,Green
3,20,0.0,84,2,72,0,Green
1,16,0.0,82,3,69,0,Green
2,14,0.0,95,2,79,1,Yellow
1,14,0.0,86,2,72,0,Green
3,13,0.0,89,5,73,0,Green
3,15,0.0,86,4,71,0,Green
4,20,0.0,82,2,70,0,Green
2,13,0.0,84,2,69,0,Green
5,25,0.0,77,7,67,0,Green
5,20,0.0,80,4,68,0,Green
5,21,0.0,82,9,68,0,Green
1,27,0.0,78,9,67,0,Green
4,9,0.0,100,5,80,1,Yellow
3,7,0.0,98,2,77,1,Yellow
3,14,0.0,82,2,68,0,Green
3,15,0.0,84,3,70,0,Green
3,10,0.0,104,2,84,2,Orange
2,16,0.0,82,4,69,0,Green
6,11,0.0,93,5,75,0,Green
3,8,0.0,95,4,76,0,Green
8,12,0.0,95,4,77,1,Yellow
4,10,0.0,100,6,80,1,Yellow
6,10,0.0,95,8,76,0,Green
4,9,0.0,102,2,82,2,Orange
29,64,0.0,73,8,72,0,Green
3,9,0.0,107,4,86,3,Red
1,8,0.0,107,3,85,3,Red
1,11,0.0,107,3,86,3,Red
29,64,0.0,73,8,72,0,Green
2,9,0.0,109,4,87,4,Black
1,9,0.0,105,3,85,3,Red
1,10,0.0,109,2,87,4,Black
5,38,0.0,86,5,78,1,Yellow
22,58,0.0,77,4,74,0,Green
3,10,0.0,95,3,78,1,Yellow
2,9,0.0,96,2,78,1,Yellow
1,11,0.0,95,3,78,1,Yellow
5,38,0.0,86,5,78,1,Yellow
2,8,0.0,98,2,79,1,Yellow
8,9,0.0,95,8,77,1,Yellow
8,12,0.0,95,9,77,1,Yellow
1,8,0.0,102,5,81,1,Yellow
14,55,0.0,80,7,76,0,Green
2,33,0.0,86,3,77,1,Yellow
2,11,0.0,93,5,75,0,Green
0,38,0.0,86,3,78,1,Yellow
2,30,0.0,86,6,77,1,Yellow
1,35,0.0,87,2,79,1,Yellow
0,27,0.0,89,3,78,1,Yellow
0,33,0.0,86,4,77,1,Yellow
0,32,0.0,91,2,80,1,Yellow
1,34,0.0,87,4,79,1,Yellow
2,51,0.0,80,2,75,0,Green
0,33,0.0,87,2,78,1,Yellow
0,26,0.0,93,1,80,1,Yellow
0,29,0.0,86,2,77,1,Yellow
5,38,0.0,86,5,78,1,Yellow
1,26,0.0,87,2,77,1,Yellow
1,30,0.0,89,3,78,1,Yellow
3,20,0.0,93,4,79,1,Yellow
3,31,0.0,86,3,76,0,Green
2,8,0.0,109,4,87,4,Black
2,10,0.0,96,2,78,1,Yellow
1,21,0.0,100,5,84,2,Orange
0,26,0.0,93,1,80,1,Yellow
21,34,0.0,86,2,77,1,Yellow
3,9,0.0,105,5,84,2,Orange
1,8,0.0,107,3,85,3,Red
4,17,0.0,98,3,82,2,Orange
1,19,0.0,89,2,75,0,Green
24,62,0.0,73,8,72,0,Green
1,28,0.0,84,2,73,0,Green
3,19,0.0,91,3,77,1,Yellow
2,19,0.0,87,2,74,0,Green
1,17,0.0,91,2,75,0,Green
0,39,0.0,86,2,79,1,Yellow
1,45,0.0,84,3,78,1,Yellow
1,38,0.0,87,3,79,1,Yellow
1,38,0.0,86,2,78,1,Yellow
1,39,0.0,84,4,77,1,Yellow
0,33,0.0,89,4,79,1,Yellow
44,51,0.0,75,3,70,0,Green
100,90,0.01,75,7,73,0,Green
100,93,0.01,75,8,73,0,Green
100,93,0.01,73,6,72,0,Green
99,87,0.04,75,8,73,0,Green
99,78,0.0,71,5,69,0,Green
97,84,0.01,75,15,73,0,Green
100,90,0.01,73,7,72,0,Green
99,90,0.06,75,8,73,0,Green
98,78,0.01,75,15,72,0,Green
99,93,0.01,66,8,65,0,Green
98,78,0.01,73,15,70,0,Green
97,81,0.02,75,13,72,0,Green
100,87,0.01,75,6,74,0,Green
100,87,0.02,75,7,74,0,Green
100,81,0.01,77,9,75,0,Green
100,93,0.01,75,8,75,0,Green
91,84,0.0,77,8,76,0,Green
100,90,0.01,75,8,74,0,Green
98,87,0.02,75,5,74,0,Green
91,84,0.0,77,8,76,0,Green
98,93,0.02,75,5,74,0,Green
98,87,0.01,77,8,75,0,Green
98,90,0.03,75,5,73,0,Green
97,87,0.02,75,9,73,0,Green
94,84,0.0,80,16,77,1,Yellow
96,90,0.02,77,15,76,0,Green
97,93,0.02,75,9,74,0,Green
97,93,0.07,73,7,72,0,Green
94,90,0.04,78,14,78,1,Yellow
95,90,0.0,77,13,77,1,Yellow
96,87,0.01,78,12,77,1,Yellow
98,79,1.51,84,13,82,2,Orange
87,85,0.56,84,18,82,2,Orange
99,79,0.37,84,16,81,1,Yellow
88,90,1.39,80,15,80,1,Yellow
91,90,0.59,80,16,80,1,Yellow
79,82,0.99,84,17,82,2,Orange
