Local hr,Cloud,Humidity,Precip,Temp,Wind,Wbgt,class,alert color
11,41,75,0.13,86,9,84,3,Red
19,64,85,0.04,86,12,82,2,Orange
12,2,9,0.0,111,4,86,4,Black
18,51,83,0.04,86,12,83,2,Orange
19,27,70,0.0,89,3,83,2,Orange
10,91,100,0.1,75,8,76,0,Green
12,2,14,0.0,100,2,81,2,Orange
18,2,38,0.0,80,2,69,0,Green
12,9,51,0.0,89,10,83,2,Orange
17,20,82,0.01,86,6,84,3,Red
11,0,22,0.0,102,5,86,4,Black
10,0,41,0.0,73,3,66,0,Green
11,1,10,0.0,100,2,81,2,Orange
14,52,53,0.0,89,15,83,2,Orange
16,49,75,0.02,89,11,85,3,Red
14,7,10,0.0,82,20,63,0,Green
18,22,80,0.0,86,8,83,2,Orange
13,24,46,0.0,91,8,85,3,Red
10,8,11,0.0,104,5,84,3,Red
17,75,78,0.32,87,12,84,3,Red
11,23,68,0.0,89,4,85,3,Red
14,24,66,0.0,89,4,86,4,Black
17,86,84,0.07,77,5,74,0,Green
11,3,8,0.0,109,12,85,3,Red
11,2,17,0.0,105,5,87,4,Black
15,51,78,0.09,86,7,84,3,Red
18,7,27,0.0,68,8,56,0,Green
11,2,29,0.0,91,3,80,0,Green
11,33,80,0.0,86,6,85,3,Red
15,61,56,0.03,91,10,83,2,Orange
18,76,70,0.05,87,9,82,2,Orange
13,7,12,0.0,109,5,85,3,Red
13,5,8,0.0,109,5,84,3,Red
21,1,29,0.0,73,12,60,0,Green
13,26,65,0.0,86,7,84,3,Red
13,37,70,0.04,89,6,88,4,Black
18,90,85,0.13,80,5,77,0,Green
14,5,16,0.0,96,2,80,0,Green
13,21,68,0.0,91,3,89,4,Black
13,17,75,0.0,59,6,56,0,Green
11,66,81,0.0,75,5,74,0,Green
12,3,16,0.0,100,5,82,2,Orange
17,73,66,0.02,87,7,82,2,Orange
13,6,60,0.0,93,5,89,4,Black
16,40,65,0.03,87,8,83,2,Orange
13,4,8,0.0,113,4,86,4,Black
7,21,75,0.0,66,2,63,0,Green
14,52,68,0.02,89,4,87,4,Black
12,24,70,0.0,87,5,86,4,Black
13,7,9,0.0,111,6,84,3,Red
17,64,70,0.01,89,11,83,2,Orange
14,5,10,0.0,95,5,73,0,Green
14,31,70,0.0,91,6,88,4,Black
14,41,75,0.0,86,9,85,3,Red
17,3,25,0.0,82,2,66,0,Green
16,42,70,0.01,87,5,84,3,Red
16,81,67,0.48,89,7,84,3,Red
13,43,66,0.01,89,2,87,4,Black
18,64,70,0.52,87,3,82,2,Orange
14,30,73,0.02,89,9,87,4,Black
11,5,12,0.0,104,4,83,2,Orange
16,37,72,0.0,86,11,82,2,Orange
17,24,75,0.02,87,5,84,3,Red
16,60,80,0.33,86,9,83,2,Orange
19,43,29,0.0,77,8,63,0,Green
12,3,11,0.0,109,5,86,4,Black
12,22,73,0.0,89,7,87,4,Black
12,18,73,0.0,89,5,87,4,Black
14,41,65,0.14,89,8,86,4,Black
15,1,25,0.0,91,7,76,0,Green
18,45,71,0.02,89,5,83,2,Orange
14,23,43,0.0,93,8,84,3,Red
10,4,13,0.0,107,5,88,4,Black
20,8,36,0.0,71,6,61,0,Green
10,1,21,0.0,100,5,84,3,Red
16,38,66,0.01,93,5,88,4,Black
10,26,83,0.0,86,5,84,3,Red
10,4,17,0.0,107,4,89,4,Black
12,8,57,0.0,84,5,81,2,Orange
8,6,29,0.0,98,5,84,3,Red
17,38,72,0.0,86,10,82,2,Orange
13,0,39,0.0,93,2,84,3,Red
8,5,12,0.0,104,6,85,3,Red
16,51,75,0.09,86,7,83,2,Orange
11,2,17,0.0,107,5,89,4,Black
11,7,11,0.0,107,8,84,3,Red
8,9,68,0.0,69,2,67,0,Green
10,19,82,0.04,84,4,83,2,Orange
14,57,61,0.01,89,3,85,3,Red
20,43,79,0.08,84,5,81,2,Orange
18,16,80,0.0,50,4,48,0,Green
14,48,72,0.05,86,8,85,3,Red
15,40,66,0.0,87,9,84,3,Red
18,2,63,0.0,86,7,79,0,Green
8,3,13,0.0,104,9,83,2,Orange
13,52,39,0.0,93,2,84,3,Red
12,5,8,0.0,109,5,85,3,Red
15,6,11,0.0,89,5,70,0,Green
8,2,12,0.0,100,5,80,0,Green
13,36,80,0.01,89,11,88,4,Black
11,2,10,0.0,104,5,83,2,Orange
15,67,56,0.0,87,6,81,2,Orange
10,3,12,0.0,104,9,84,3,Red
12,0,21,0.0,102,5,84,3,Red
16,0,30,0.0,91,6,77,0,Green
14,36,66,0.0,91,7,89,4,Black
11,2,29,0.0,96,7,84,3,Red
11,55,85,0.41,84,8,84,3,Red
15,7,11,0.0,104,6,81,2,Orange
13,8,50,0.0,89,7,84,3,Red
10,1,10,0.0,109,2,87,4,Black
15,44,78,0.16,87,11,86,4,Black
11,5,11,0.0,107,5,85,3,Red
18,2,43,0.0,91,7,80,0,Green
13,2,30,0.0,91,5,81,2,Orange
17,60,70,0.0,86,7,82,2,Orange
15,28,73,0.0,71,7,67,0,Green
14,18,60,0.0,93,6,90,4,Black
11,11,79,0.0,86,2,85,3,Red
14,47,67,0.63,89,8,87,4,Black
17,13,72,0.0,89,5,85,3,Red
19,21,80,0.01,86,9,82,2,Orange
13,25,62,0.0,91,3,88,4,Black
13,3,46,0.0,91,4,84,3,Red
16,61,68,0.14,89,3,84,3,Red
16,7,12,0.0,87,6,67,0,Green
15,44,64,0.02,89,9,85,3,Red
11,9,14,0.0,104,4,85,3,Red
13,16,66,0.0,91,5,89,4,Black
18,3,22,0.0,68,2,55,0,Green
12,4,8,0.0,100,7,78,0,Green
16,96,88,0.01,77,8,75,0,Green
11,12,74,0.0,87,4,85,3,Red
19,23,37,0.0,44,5,37,0,Green
14,7,57,0.0,86,5,81,2,Orange
14,52,64,0.01,89,3,86,4,Black
11,6,9,0.0,107,9,84,3,Red
13,43,72,0.05,87,8,86,4,Black
12,0,10,0.0,107,4,84,3,Red
15,43,73,0.0,89,8,86,4,Black
22,35,93,0.04,82,3,80,0,Green
13,8,11,0.0,107,5,83,2,Orange
16,66,65,0.35,91,9,85,3,Red
11,2,7,0.0,111,5,88,4,Black
11,37,72,0.0,89,6,86,4,Black
13,42,70,0.02,87,6,86,4,Black
17,14,77,0.0,87,11,84,3,Red
14,4,11,0.0,91,4,72,0,Green
15,62,65,0.01,86,3,81,2,Orange
15,23,56,0.0,84,9,79,0,Green
10,2,11,0.0,107,4,86,4,Black
20,92,94,0.03,75,9,73,0,Green
11,42,75,0.02,86,3,84,3,Red
8,20,53,0.0,87,4,82,2,Orange
14,48,63,0.02,91,6,87,4,Black
14,98,79,1.51,84,13,82,2,Orange
13,37,66,0.14,91,8,87,4,Black
18,32,66,0.01,91,3,84,3,Red
11,3,11,0.0,107,9,85,3,Red
14,1,46,0.0,71,3,63,0,Green
11,1,15,0.0,102,7,83,2,Orange
14,44,79,0.18,89,17,87,4,Black
18,73,79,0.03,77,5,73,0,Green
14,7,10,0.0,111,3,86,4,Black
18,16,13,0.0,84,1,65,0,Green
11,5,9,0.0,104,2,82,2,Orange
12,0,14,0.0,98,5,80,0,Green
19,38,80,0.04,86,4,82,2,Orange
13,4,13,0.0,107,9,83,2,Orange
16,61,65,0.06,87,3,83,2,Orange
17,50,77,0.89,84,7,81,2,Orange
13,0,13,0.0,107,4,84,3,Red
14,28,70,0.0,89,6,87,4,Black
16,67,63,0.11,93,7,87,4,Black
15,28,75,0.0,89,6,86,4,Black
11,8,9,0.0,109,5,86,4,Black
13,34,70,0.01,87,14,86,4,Black
13,36,63,0.0,86,6,82,2,Orange
14,4,7,0.0,113,7,86,4,Black
14,2,22,0.0,86,3,70,0,Green
8,2,19,0.0,98,3,83,2,Orange
15,50,72,0.05,87,7,85,3,Red
15,61,66,1.25,89,5,85,3,Red
16,30,70,0.0,89,5,84,3,Red
15,8,13,0.0,91,9,70,0,Green
11,14,70,0.0,89,4,86,4,Black
12,2,26,0.0,86,2,74,0,Green
17,28,59,0.0,86,12,79,0,Green
13,0,19,0.0,102,2,83,2,Orange
14,5,19,0.0,100,5,81,2,Orange
9,5,13,0.0,102,7,83,2,Orange
13,17,64,0.0,91,4,89,4,Black
13,23,64,0.0,91,3,89,4,Black
16,57,80,0.0,59,4,56,0,Green
11,19,8,0.0,105,6,83,2,Orange
14,7,13,0.0,89,5,70,0,Green
9,1,9,0.0,104,4,83,2,Orange
15,36,68,0.0,91,6,88,4,Black
17,18,77,0.0,87,7,84,3,Red
11,42,68,0.63,89,7,84,3,Red
7,10,42,0.0,68,1,61,0,Green
13,6,10,0.0,111,6,85,3,Red
14,69,67,0.11,89,12,86,4,Black
14,65,80,0.0,84,5,81,2,Orange
12,6,9,0.0,111,7,86,4,Black
13,8,9,0.0,107,4,82,2,Orange
10,0,19,0.0,98,5,82,2,Orange
15,10,11,0.0,107,3,81,2,Orange
11,29,80,0.06,86,7,84,3,Red
13,0,22,0.0,100,6,82,2,Orange
12,2,7,0.0,113,5,87,4,Black
13,6,12,0.0,107,4,84,3,Red
19,48,85,0.12,84,5,81,2,Orange
13,31,63,0.0,86,18,82,2,Orange
14,43,68,0.0,91,9,87,4,Black
13,4,9,0.0,113,7,86,4,Black
11,3,7,0.0,111,4,86,4,Black
16,7,12,0.0,100,2,76,0,Green
15,62,70,0.25,89,5,85,3,Red
14,46,60,0.0,91,8,87,4,Black
16,100,81,0.02,68,8,66,0,Green
17,24,59,0.0,91,5,85,3,Red
14,44,75,0.02,87,8,85,3,Red
17,70,70,0.27,87,5,82,2,Orange
19,9,80,0.0,86,5,83,2,Orange
14,1,18,0.0,100,7,82,2,Orange
13,31,68,0.06,89,4,87,4,Black
19,22,69,0.0,82,12,77,0,Green
16,0,36,0.0,86,6,74,0,Green
12,18,73,0.0,89,4,88,4,Black
17,3,21,0.0,86,5,68,0,Green
16,67,63,0.15,93,8,87,4,Black
13,8,9,0.0,107,3,83,2,Orange
10,3,13,0.0,107,5,87,4,Black
14,46,63,0.0,87,10,84,3,Red
13,32,72,0.0,86,9,85,3,Red
11,4,14,0.0,100,4,81,2,Orange
20,45,85,0.19,84,3,81,2,Orange
14,45,39,0.01,95,8,85,3,Red
9,4,13,0.0,100,9,82,2,Orange
14,57,67,0.05,89,8,86,4,Black
16,28,70,0.0,87,5,84,3,Red
8,6,24,0.0,96,4,82,2,Orange
11,9,9,0.0,95,3,75,0,Green
11,14,72,0.0,84,6,83,2,Orange
17,6,14,0.0,75,2,58,0,Green
18,34,75,0.0,89,6,84,3,Red
12,5,11,0.0,105,8,83,2,Orange
15,4,13,0.0,102,4,81,2,Orange
11,12,19,0.0,100,4,83,2,Orange
14,34,17,0.0,93,7,74,0,Green
13,30,65,0.01,86,5,83,2,Orange
10,4,9,0.0,102,2,82,2,Orange
12,2,16,0.0,107,5,87,4,Black
11,21,72,0.02,89,5,86,4,Black
19,0,50,0.0,86,5,77,0,Green
12,52,72,0.0,78,3,77,0,Green
11,5,9,0.0,107,3,84,3,Red
10,2,8,0.0,107,4,85,3,Red
14,62,72,0.17,89,6,87,4,Black
15,16,66,0.0,91,8,87,4,Black
20,1,47,0.0,82,4,73,0,Green
12,11,17,0.0,98,3,80,0,Green
10,6,21,0.0,93,7,80,0,Green
18,5,11,0.0,95,5,72,0,Green
15,41,64,0.0,91,13,86,4,Black
17,2,35,0.0,84,2,72,0,Green
12,2,7,0.0,109,5,85,3,Red
9,5,11,0.0,107,7,87,4,Black
15,58,68,0.29,89,3,85,3,Red
17,39,68,0.0,89,12,84,3,Red
11,3,16,0.0,109,3,89,4,Black
16,18,20,0.0,84,4,66,0,Green
18,46,79,0.01,75,7,72,0,Green
18,100,97,0.09,64,9,64,0,Green
16,13,18,0.0,77,9,61,0,Green
10,5,10,0.0,107,6,86,4,Black
13,92,87,0.0,69,6,69,0,Green
13,4,25,0.0,82,5,69,0,Green
13,43,72,0.01,89,9,87,4,Black
11,6,17,0.0,98,5,81,2,Orange
21,47,85,0.02,84,11,81,2,Orange
14,53,66,0.05,87,8,85,3,Red
15,15,43,0.0,66,6,59,0,Green
10,20,73,0.0,89,6,85,3,Red
11,17,74,0.0,87,6,85,3,Red
11,10,19,0.0,84,4,71,0,Green
15,54,64,0.01,89,7,84,3,Red
19,24,85,0.0,80,14,76,0,Green
11,46,77,0.19,86,4,84,3,Red
15,6,22,0.0,98,5,81,2,Orange
14,4,17,0.0,102,6,82,2,Orange
18,50,75,0.04,87,7,83,2,Orange
18,5,12,0.0,95,4,73,0,Green
12,6,12,0.0,95,7,76,0,Green
19,46,97,0.0,73,6,72,0,Green
13,54,70,0.02,89,4,86,4,Black
15,65,60,0.02,91,6,85,3,Red
18,7,77,0.0,87,5,84,3,Red
18,11,20,0.0,91,3,73,0,Green
15,53,61,0.0,69,6,65,0,Green
10,2,10,0.0,105,3,85,3,Red
10,60,84,0.0,59,6,58,0,Green
14,6,57,0.0,87,5,81,2,Orange
18,48,70,0.01,87,9,82,2,Orange
11,17,45,0.0,66,9,62,0,Green
11,4,16,0.0,102,4,85,3,Red
15,65,70,0.21,87,5,84,3,Red
15,67,82,0.16,71,2,70,0,Green
14,55,77,0.06,86,7,85,3,Red
15,49,77,0.05,86,8,84,3,Red
15,59,64,0.06,89,3,84,3,Red
11,5,9,0.0,113,6,88,4,Black
13,35,70,0.0,87,10,86,4,Black
13,3,7,0.0,113,5,86,4,Black
12,11,80,0.0,87,7,87,4,Black
17,39,68,0.01,87,9,82,2,Orange
11,1,15,0.0,102,4,84,3,Red
11,14,65,0.0,86,4,84,3,Red
15,2,8,0.0,102,4,77,0,Green
8,1,12,0.0,98,4,79,0,Green
13,4,7,0.0,113,3,86,4,Black
15,12,66,0.01,89,2,85,3,Red
14,65,62,0.0,77,11,73,0,Green
12,18,70,0.0,89,3,88,4,Black
11,6,10,0.0,109,9,85,3,Red
17,81,77,0.17,86,6,83,2,Orange
13,24,72,0.0,91,8,89,4,Black
8,30,48,0.0,86,4,80,0,Green
13,6,33,0.0,86,9,78,0,Green
15,87,60,0.04,73,17,67,0,Green
17,3,20,0.0,73,3,58,0,Green
17,2,35,0.0,95,7,81,2,Orange
13,5,10,0.0,109,7,84,3,Red
21,20,82,0.0,80,5,77,0,Green
13,44,36,0.0,95,2,85,3,Red
16,52,59,0.0,91,9,83,2,Orange
17,30,59,0.0,91,4,85,3,Red
13,39,64,0.0,91,5,89,4,Black
14,11,11,0.0,111,4,87,4,Black
15,38,64,0.29,91,5,86,4,Black
13,2,20,0.0,96,5,79,0,Green
15,65,75,0.65,86,7,84,3,Red
17,79,79,0.39,86,9,82,2,Orange
16,5,13,0.0,89,5,68,0,Green
8,36,11,0.0,100,5,81,2,Orange
12,15,17,0.0,107,4,87,4,Black
12,24,66,0.0,89,4,87,4,Black
12,15,70,0.0,89,5,88,4,Black
8,6,25,0.0,100,5,85,3,Red
14,5,8,0.0,107,3,82,2,Orange
13,32,66,0.01,91,3,88,4,Black
14,26,73,0.0,89,6,87,4,Black
9,4,13,0.0,102,6,83,2,Orange
16,5,63,0.0,86,12,81,2,Orange
16,7,13,0.0,93,4,71,0,Green
15,0,42,0.0,80,3,71,0,Green
15,92,88,0.01,77,9,75,0,Green
14,29,75,0.0,86,5,86,4,Black
16,76,67,0.65,89,9,85,3,Red
10,16,83,0.0,84,4,82,2,Orange
19,13,17,0.0,95,4,75,0,Green
17,56,70,0.08,89,8,85,3,Red
14,57,74,0.1,89,13,86,4,Black
9,13,18,0.0,100,3,84,3,Red
13,23,72,0.0,89,8,88,4,Black
11,2,16,0.0,98,3,82,2,Orange
15,51,67,0.0,86,9,81,2,Orange
12,14,19,0.0,100,5,82,2,Orange
11,3,21,0.0,104,3,87,4,Black
12,4,19,0.0,84,5,71,0,Green
16,50,66,0.0,91,5,87,4,Black
12,4,10,0.0,100,7,78,0,Green
15,62,73,0.32,89,13,87,4,Black
17,82,85,0.29,82,14,80,0,Green
13,22,72,0.0,89,6,88,4,Black
13,9,8,0.0,116,7,88,4,Black
12,9,9,0.0,107,5,84,3,Red
11,5,9,0.0,111,7,88,4,Black
16,23,60,0.02,93,8,87,4,Black
12,43,73,0.01,89,9,87,4,Black
14,17,68,0.01,91,7,88,4,Black
11,2,61,0.0,87,2,84,3,Red
17,40,74,0.16,87,6,84,3,Red
9,1,16,0.0,87,2,73,0,Green
11,5,70,0.0,89,4,86,4,Black
15,7,10,0.0,104,2,81,2,Orange
12,45,80,0.04,86,2,86,4,Black
18,22,18,0.0,78,6,62,0,Green
17,9,72,0.0,91,5,86,4,Black
14,56,85,0.79,84,20,82,2,Orange
13,8,9,0.0,113,6,86,4,Black
15,61,70,0.19,87,8,84,3,Red
17,23,72,0.01,89,6,84,3,Red
16,4,17,0.0,89,2,71,0,Green
15,29,73,0.6,89,8,86,4,Black
12,63,77,0.0,86,5,84,3,Red
13,98,93,0.03,73,7,73,0,Green
11,3,15,0.0,100,5,82,2,Orange
11,34,72,0.01,86,8,84,3,Red
13,29,59,0.0,84,6,81,2,Orange
17,77,79,0.0,80,5,77,0,Green
12,14,51,0.0,84,5,80,0,Green
18,63,72,0.16,89,7,85,3,Red
15,0,56,0.0,75,5,68,0,Green
13,1,15,0.0,102,4,82,2,Orange
16,42,59,0.24,91,4,84,3,Red
13,36,63,0.0,87,8,85,3,Red
11,7,15,0.0,100,7,81,2,Orange
12,2,9,0.0,111,5,86,4,Black
10,2,9,0.0,104,5,83,2,Orange
20,6,19,0.0,68,5,54,0,Green
15,6,10,0.0,102,3,79,0,Green
11,17,74,0.0,89,3,86,4,Black
13,1,15,0.0,100,2,81,2,Orange
13,14,11,0.0,109,6,84,3,Red
14,10,8,0.0,113,6,85,3,Red
12,80,66,0.0,73,9,69,0,Green
11,9,23,0.0,82,7,69,0,Green
13,5,8,0.0,109,3,83,2,Orange
10,61,93,0.0,64,5,63,0,Green
16,28,68,0.0,91,6,86,4,Black
9,3,9,0.0,102,2,82,2,Orange
14,40,68,0.04,91,4,88,4,Black
16,4,9,0.0,100,4,75,0,Green
11,21,9,0.0,95,11,74,0,Green
14,44,66,0.0,91,3,88,4,Black
13,6,14,0.0,80,6,66,0,Green
12,33,77,0.0,89,5,88,4,Black
17,84,84,0.02,71,5,69,0,Green
12,25,64,0.0,89,4,86,4,Black
16,3,42,0.0,80,12,70,0,Green
10,100,90,0.08,68,6,66,0,Green
11,4,13,0.0,107,4,85,3,Red
16,56,63,0.04,91,9,86,4,Black
12,1,17,0.0,98,3,81,2,Orange
17,49,80,0.09,87,9,84,3,Red
13,3,12,0.0,86,4,68,0,Green
14,34,68,0.06,89,5,87,4,Black
18,21,80,0.0,86,8,83,2,Orange
16,36,72,0.03,89,8,85,3,Red
12,13,68,0.0,91,5,88,4,Black
13,95,81,0.01,68,6,66,0,Green
14,11,9,0.0,113,4,86,4,Black
19,6,26,0.0,64,5,52,0,Green
17,100,90,0.03,71,8,69,0,Green
15,39,60,0.06,91,6,86,4,Black
12,1,13,0.0,89,5,72,0,Green
15,47,68,0.06,91,7,87,4,Black
11,47,80,0.0,84,2,83,2,Orange
13,8,9,0.0,107,6,82,2,Orange
9,73,84,0.0,71,5,69,0,Green
11,34,82,0.0,82,5,81,2,Orange
12,17,66,0.0,86,6,84,3,Red
11,8,7,0.0,98,2,77,0,Green
13,33,82,0.01,86,9,87,4,Black
15,4,8,0.0,93,4,71,0,Green
16,41,70,1.81,87,8,84,3,Red
9,9,14,0.0,102,4,84,3,Red
14,69,74,0.06,84,13,82,2,Orange
13,2,11,0.0,105,4,83,2,Orange
15,3,16,0.0,89,2,71,0,Green
15,23,73,0.02,89,6,86,4,Black
14,37,60,0.01,91,6,88,4,Black
17,46,90,0.0,66,6,64,0,Green
10,1,14,0.0,107,5,88,4,Black
16,12,10,0.0,107,3,81,2,Orange
15,5,15,0.0,102,11,81,2,Orange
10,100,94,0.09,71,5,69,0,Green
13,81,80,0.12,89,16,86,4,Black
18,31,62,0.0,91,4,84,3,Red
15,8,16,0.0,89,8,69,0,Green
15,0,36,0.0,86,14,74,0,Green
13,6,10,0.0,111,4,86,4,Black
18,28,80,0.02,86,4,82,2,Orange
15,11,14,0.0,91,11,72,0,Green
15,10,62,0.0,75,5,69,0,Green
19,1,50,0.0,75,3,67,0,Green
12,30,82,0.0,82,7,82,2,Orange
14,51,66,0.0,89,3,87,4,Black
13,2,14,0.0,104,5,83,2,Orange
19,61,80,0.02,86,7,83,2,Orange
12,8,11,0.0,107,8,84,3,Red
11,3,12,0.0,84,5,68,0,Green
9,4,17,0.0,91,2,76,0,Green
11,14,17,0.0,107,5,88,4,Black
13,10,8,0.0,95,6,72,0,Green
11,10,61,0.0,86,7,83,2,Orange
13,19,61,0.0,86,6,84,3,Red
13,9,8,0.0,114,4,88,4,Black
15,58,73,0.01,86,14,83,2,Orange
12,5,18,0.0,98,5,81,2,Orange
7,5,45,0.0,64,1,58,0,Green
13,8,7,0.0,107,3,81,2,Orange
16,43,75,0.09,86,8,83,2,Orange
15,51,82,0.03,86,9,84,3,Red
14,42,68,0.0,91,7,88,4,Black
11,8,16,0.0,104,4,85,3,Red
11,11,10,0.0,104,7,83,2,Orange
14,46,66,0.0,89,9,85,3,Red
17,53,70,0.0,89,5,85,3,Red
9,0,45,0.0,77,2,72,0,Green
14,7,9,0.0,109,6,84,3,Red
12,4,9,0.0,107,5,83,2,Orange
13,35,75,0.03,89,15,86,4,Black
13,32,70,0.0,84,4,82,2,Orange
17,56,75,0.11,87,8,84,3,Red
14,36,70,0.0,91,6,88,4,Black
17,58,73,0.3,89,7,84,3,Red
14,56,59,0.0,89,6,85,3,Red
16,85,57,0.0,71,2,64,0,Green
11,4,8,0.0,109,11,86,4,Black
10,9,18,0.0,95,5,81,2,Orange
14,1,20,0.0,84,2,68,0,Green
13,64,75,0.3,87,6,86,4,Black
17,22,74,0.01,87,9,84,3,Red
19,3,28,0.0,77,5,63,0,Green
14,30,72,0.02,89,7,87,4,Black
13,37,70,0.11,89,7,88,4,Black
8,39,12,0.0,98,2,80,0,Green
11,12,77,0.0,87,6,86,4,Black
14,40,67,0.02,89,7,87,4,Black
20,48,82,0.22,84,2,80,0,Green
13,56,77,0.06,86,7,85,3,Red
14,9,60,0.0,60,8,56,0,Green
14,35,66,0.01,91,6,89,4,Black
13,34,72,0.04,89,9,88,4,Black
12,0,19,0.0,104,2,85,3,Red
13,60,70,0.01,87,5,85,3,Red
12,16,64,0.0,91,5,88,4,Black
12,7,13,0.0,102,5,81,2,Orange
13,1,12,0.0,109,4,86,4,Black
11,2,16,0.0,100,5,82,2,Orange
14,47,66,0.01,89,5,86,4,Black
12,1,8,0.0,109,6,84,3,Red
17,22,17,0.0,87,7,68,0,Green
7,58,68,0.0,69,3,66,0,Green
16,22,61,0.0,69,8,63,0,Green
12,25,75,0.0,89,5,87,4,Black
13,7,14,0.0,107,4,84,3,Red
11,4,9,0.0,109,10,85,3,Red
14,99,84,0.01,68,8,67,0,Green
11,7,59,0.0,89,8,84,3,Red
15,13,12,0.0,89,7,67,0,Green
17,4,22,0.0,87,3,71,0,Green
8,4,12,0.0,104,6,85,3,Red
18,5,14,0.0,95,3,74,0,Green
16,36,68,0.89,87,7,83,2,Orange
15,9,9,0.0,109,6,82,2,Orange
10,1,10,0.0,104,2,84,3,Red
17,79,87,0.05,68,3,67,0,Green
13,54,65,0.0,86,8,84,3,Red
18,23,77,0.0,86,6,83,2,Orange
9,4,40,0.0,95,5,87,4,Black
7,5,14,0.0,93,4,75,0,Green
14,9,60,0.0,93,5,89,4,Black
13,55,50,0.0,75,5,68,0,Green
15,55,66,0.01,87,8,84,3,Red
16,42,70,0.02,89,8,85,3,Red
12,42,61,0.0,87,6,84,3,Red
12,6,18,0.0,102,2,84,3,Red
15,5,11,0.0,107,2,84,3,Red
16,38,52,0.0,89,11,81,2,Orange
12,3,9,0.0,102,11,79,0,Green
15,38,47,0.0,89,8,81,2,Orange
15,45,64,0.0,91,14,86,4,Black
10,3,14,0.0,107,2,88,4,Black
11,0,20,0.0,100,2,85,3,Red
14,47,59,0.0,89,7,86,4,Black
14,1,60,0.0,89,11,84,3,Red
11,12,76,0.0,82,5,81,2,Orange
13,8,13,0.0,98,2,79,0,Green
14,7,60,0.0,91,5,88,4,Black
15,51,71,0.11,89,10,87,4,Black
12,58,59,0.01,89,9,86,4,Black
11,1,19,0.0,91,5,76,0,Green
10,29,85,0.0,84,5,83,2,Orange
11,1,10,0.0,82,6,67,0,Green
14,49,67,0.76,89,8,86,4,Black
10,2,8,0.0,107,5,86,4,Black
17,64,77,0.29,86,4,82,2,Orange
15,21,66,0.0,89,12,85,3,Red
11,40,79,0.03,87,8,86,4,Black
8,11,18,0.0,100,5,84,3,Red
13,15,18,0.0,100,5,81,2,Orange
15,30,68,0.0,89,5,86,4,Black
12,7,64,0.0,91,4,88,4,Black
11,27,75,0.0,86,4,84,3,Red
18,57,70,0.08,89,7,84,3,Red
10,3,13,0.0,107,3,88,4,Black
19,61,80,0.01,84,8,80,0,Green
13,6,11,0.0,111,5,87,4,Black
13,100,90,0.02,64,4,64,0,Green
12,1,17,0.0,102,6,83,2,Orange
14,18,20,0.0,82,9,65,0,Green
8,2,27,0.0,100,5,86,4,Black
11,2,19,0.0,98,6,81,2,Orange
15,69,70,0.42,89,6,85,3,Red
11,0,28,0.0,93,4,81,2,Orange
8,5,13,0.0,102,13,82,2,Orange
10,14,75,0.0,87,3,84,3,Red
16,50,70,0.08,87,7,84,3,Red
18,51,78,0.07,86,6,82,2,Orange
13,5,15,0.0,109,5,86,4,Black
10,2,12,0.0,107,3,87,4,Black
9,3,11,0.0,105,7,85,3,Red
12,7,7,0.0,111,4,86,4,Black
12,5,14,0.0,91,3,75,0,Green
13,15,7,0.0,104,9,79,0,Green
14,5,6,0.0,109,3,82,2,Orange
13,42,68,0.01,89,3,87,4,Black
13,0,26,0.0,91,5,77,0,Green
16,36,64,0.21,91,6,85,3,Red
12,38,68,0.0,91,5,88,4,Black
18,0,57,0.0,73,2,66,0,Green
9,4,13,0.0,100,6,81,2,Orange
16,100,87,0.08,64,5,63,0,Green
10,0,11,0.0,105,5,85,3,Red
11,100,90,0.06,66,7,64,0,Green
16,62,72,0.17,89,4,84,3,Red
18,72,75,0.27,86,5,81,2,Orange
10,86,90,0.0,68,3,66,0,Green
11,23,75,0.01,86,4,83,2,Orange
8,5,14,0.0,80,4,65,0,Green
10,40,83,0.03,86,7,84,3,Red
10,3,10,0.0,104,2,84,3,Red
13,78,85,0.35,84,19,83,2,Orange
14,41,72,0.1,89,13,88,4,Black
12,3,8,0.0,111,2,87,4,Black
13,60,77,0.2,86,8,86,4,Black
14,49,67,0.03,89,9,86,4,Black
16,47,68,0.01,87,9,83,2,Orange
20,62,82,0.0,78,3,75,0,Green
13,13,42,0.0,93,9,86,4,Black
20,1,69,0.0,75,5,69,0,Green
11,1,26,0.0,98,5,85,3,Red
14,40,74,0.32,89,13,86,4,Black
13,5,8,0.0,113,3,86,4,Black
11,3,11,0.0,105,3,84,3,Red
14,24,62,0.0,91,4,87,4,Black
16,45,63,0.1,89,2,84,3,Red
8,4,28,0.0,48,17,42,0,Green
13,8,13,0.0,111,2,86,4,Black
19,69,74,0.0,80,2,76,0,Green
22,32,72,0.0,84,4,79,0,Green
17,94,76,0.03,73,6,69,0,Green
14,50,59,0.0,86,2,82,2,Orange
17,30,70,0.03,89,7,85,3,Red
15,1,25,0.0,95,5,81,2,Orange
7,2,31,0.0,64,2,55,0,Green
11,5,9,0.0,113,7,88,4,Black
16,37,53,0.0,80,16,72,0,Green
12,9,59,0.0,86,6,82,2,Orange
12,26,75,0.0,89,6,87,4,Black
13,46,72,0.0,87,3,86,4,Black
13,6,9,0.0,107,6,82,2,Orange
11,2,8,0.0,111,6,87,4,Black
